,Ages,Area,Baths,Condition,FloorId,Garages,Location3,Stratum,Rooms,FormatedPrice
3974,9 a 15 años,73,2,Excelente,5,, Noroccidente,3,3,220000000.0
3976,16 a 30 años,70,2,Bueno,3,1, Noroccidente,4,3,220000000.0
3977,16 a 30 años,45,1,Excelente,1,1, Occidente,3,2,220000000.0
3982,16 a 30 años,59,2,Excelente,9,1, Norte,4,3,220000000.0
3983,Más de 30 años,61,2,Bueno,0,, Occidente,3,3,220000000.0
3984,1 a 8 años,40,2,Excelente,5,1, Chapinero,4,1,220000000.0
3986,Más de 30 años,67,2,Bueno,5,1, Noroccidente,3,2,220000000.0
3987,16 a 30 años,55,2,Excelente,3,1, Occidente,3,3,220000000.0
3988,9 a 15 años,65,2,Bueno,0,, Occidente,3,3,220000000.0
3989,1 a 8 años,56,2,,5,1, Norte,3,3,220000000.0
3990,16 a 30 años,65,2,Bueno,3,1, Noroccidente,3,3,220000000.0
3993,9 a 15 años,70,2,Excelente,0,, Noroccidente,3,3,220000000.0
3994,16 a 30 años,55,2,Excelente,3,1, Occidente,3,3,220000000.0
3996,9 a 15 años,58,2,Excelente,5,, Occidente,3,3,220000000.0
3998,1 a 8 años,59,2,Excelente,0,1, Noroccidente,4,3,220000000.0
4000,1 a 8 años,35,1,Excelente,2,1, Chapinero,4,1,220000000.0
4002,1 a 8 años,70,2,Excelente,2,, Noroccidente,3,3,220000000.0
4003,9 a 15 años,63,2,Bueno,9,1, Norte,4,3,220000000.0
4008,9 a 15 años,55,1,Excelente,1,1, Noroccidente,4,2,220000000.0
4009,Menos de 1 año,57,0,,0,, Occidente,4,3,220000000.0
4010,16 a 30 años,120,2,Bueno,0,, Sur,2,4,220000000.0
4011,16 a 30 años,57,2,Bueno,8,1, Occidente,4,2,220000000.0
4012,1 a 8 años,75,2,Excelente,4,1, Noroccidente,3,3,220000000.0
4013,16 a 30 años,67,2,Excelente,6,, Sur,3,3,220000000.0
4016,1 a 8 años,58,2,Excelente,4,1, Occidente,3,3,220000000.0
4017,9 a 15 años,54,2,Bueno,0,1, Noroccidente,3,3,220000000.0
4019,Menos de 1 año,67,2,Excelente,2,1, Noroccidente,3,3,220000000.0
4021,Más de 30 años,79,2,Excelente,2,, Chapinero,3,2,220000000.0
4022,16 a 30 años,45,1,Excelente,4,1, Noroccidente,4,2,220000000.0
4023,16 a 30 años,52,1,Excelente,5,1, Noroccidente,3,3,220000000.0
4024,Menos de 1 año,58,2,Bueno,0,1, Noroccidente,3,3,220000000.0
4026,16 a 30 años,72,2,Excelente,3,1, Norte,3,3,220000000.0
4027,16 a 30 años,55,2,Excelente,3,1, Occidente,3,3,220000000.0
4030,9 a 15 años,59,2,Bueno,2,, Occidente,3,3,220000000.0
4031,1 a 8 años,66,2,Bueno,0,1, Noroccidente,3,3,220000000.0
4032,9 a 15 años,56,2,Excelente,3,, Norte,3,3,220000000.0
4033,16 a 30 años,67,3,Bueno,5,1, Norte,3,3,220000000.0
4034,16 a 30 años,45,1,Bueno,2,1, Norte,4,2,220000000.0
4035,9 a 15 años,64,2,Excelente,3,, Occidente,3,3,220000000.0
4037,1 a 8 años,61,2,Bueno,10,1, Occidente,3,3,220000000.0
4041,1 a 8 años,60,2,Excelente,1,, Noroccidente,3,3,220000000.0
4043,1 a 8 años,61,2,,0,1, Noroccidente,3,3,220000000.0
4044,16 a 30 años,45,1,Excelente,1,1, Occidente,3,2,220000000.0
4047,Más de 30 años,53,1,Bueno,3,1, Norte,4,2,220000000.0
4048,16 a 30 años,78,2,,0,, Occidente,3,5,220000000.0
4049,16 a 30 años,76,2,Bueno,0,1, Occidente,3,2,220000000.0
4050,9 a 15 años,67,2,Bueno,12,1, Norte,3,3,220000000.0
4051,1 a 8 años,54,1,,0,, Noroccidente,3,2,220000000.0
4052,16 a 30 años,66,2,Bueno,0,1, Chapinero,3,2,220000000.0
4053,16 a 30 años,53,2,Bueno,5,1, Norte,3,3,220000000.0
4054,1 a 8 años,60,2,Excelente,11,2, Noroccidente,3,3,220000000.0
4055,1 a 8 años,56,2,Bueno,12,1, Occidente,3,3,220000000.0
4056,16 a 30 años,65,1,,0,1, Occidente,3,3,220000000.0
4057,Menos de 1 año,58,2,Excelente,4,1, Occidente,3,3,220000000.0
4060,16 a 30 años,45,1,Excelente,1,1, Occidente,3,2,220000000.0
4061,1 a 8 años,51,1,Bueno,6,, Norte,4,3,220000000.0
4064,16 a 30 años,74,2,Remodelar,3,1, Noroccidente,4,3,220000000.0
4065,9 a 15 años,64,2,,0,2, Occidente,4,3,220000000.0
4069,9 a 15 años,66,2,,0,, Occidente,3,3,220000000.0
4070,9 a 15 años,56,2,Bueno,11,1, Norte,4,3,220000000.0
4073,9 a 15 años,60,2,Excelente,5,1, Noroccidente,4,3,220000000.0
4076,16 a 30 años,55,2,Bueno,0,1, Norte,4,2,220000000.0
4079,Menos de 1 año,62,2,Excelente,4,1, Occidente,3,2,220000000.0
4080,1 a 8 años,60,2,Excelente,2,1, Norte,4,2,220000000.0
4081,1 a 8 años,54,1,,0,, Noroccidente,3,2,220000000.0
4082,1 a 8 años,62,2,Bueno,3,1, Noroccidente,3,2,220000000.0
4085,16 a 30 años,6570,2,Bueno,0,1, Chapinero,3,2,220000000.0
4086,9 a 15 años,69,2,Bueno,11,1, Norte,4,3,220000000.0
4087,1 a 8 años,55,2,Excelente,6,1, Noroccidente,3,3,220000000.0
4088,9 a 15 años,66,3,Bueno,0,1, Norte,3,3,220000000.0
4089,9 a 15 años,70,2,Excelente,0,, Noroccidente,3,3,220000000.0
4090,1 a 8 años,69,2,Excelente,11,2, Norte,4,3,220000000.0
4091,16 a 30 años,51,1,Bueno,1,1, Norte,4,2,220000000.0
4093,Menos de 1 año,75,2,,0,1, Noroccidente,3,3,220000000.0
4094,9 a 15 años,57,2,Excelente,2,1, Norte,3,3,220000000.0
4097,9 a 15 años,70,2,Excelente,0,, Noroccidente,3,3,220000000.0
4098,1 a 8 años,66,2,,0,1, Occidente,3,3,220000000.0
4099,1 a 8 años,73,2,Excelente,2,1, Noroccidente,3,3,220000000.0
4100,1 a 8 años,36,1,Excelente,4,1, Norte,5,1,220000000.0
4102,16 a 30 años,58,2,Bueno,3,1, Sur,3,3,220000000.0
4106,9 a 15 años,75,2,Bueno,3,, Noroccidente,3,3,220000000.0
4107,1 a 8 años,60,2,Excelente,5,1, Noroccidente,4,3,220000000.0
4108,1 a 8 años,61,2,Bueno,10,1, Occidente,3,3,220000000.0
4111,16 a 30 años,49,1,Excelente,2,1, Occidente,3,2,220000000.0
4112,1 a 8 años,61,2,Bueno,6,1, Noroccidente,3,3,220000000.0
4113,16 a 30 años,84,2,Excelente,2,1, Noroccidente,4,3,220000000.0
4116,9 a 15 años,71,2,Excelente,3,1, Norte,3,3,220000000.0
4119,9 a 15 años,67,2,Bueno,12,1, Norte,3,3,220000000.0
4120,16 a 30 años,63,2,Excelente,3,1, Norte,4,3,220000000.0
4121,9 a 15 años,61,2,Excelente,1,1, Noroccidente,4,3,220000000.0
4122,16 a 30 años,45,1,Bueno,2,, Chapinero,4,1,220000000.0
4124,16 a 30 años,53,2,Bueno,5,1, Norte,3,3,220000000.0
4125,1 a 8 años,56,2,Excelente,2,1, Noroccidente,4,3,220000000.0
4126,9 a 15 años,66,2,Bueno,0,1, Norte,3,3,220000000.0
4127,1 a 8 años,52,1,Excelente,2,, Noroccidente,3,2,220000000.0
4129,1 a 8 años,75,2,Excelente,3,, Noroccidente,3,3,220000000.0
4130,16 a 30 años,43,2,Excelente,0,1, Norte,5,1,220000000.0
4132,16 a 30 años,57,2,Bueno,8,1, Occidente,4,2,220000000.0
4133,1 a 8 años,54,2,Excelente,5,1, Noroccidente,3,3,220000000.0
4134,16 a 30 años,72,2,Bueno,0,, Noroccidente,3,3,220000000.0
4135,9 a 15 años,65,2,Bueno,7,1, Norte,4,3,220000000.0
4136,1 a 8 años,56,2,Bueno,12,1, Occidente,3,3,220000000.0
4138,16 a 30 años,65,2,Bueno,4,1, Noroccidente,4,2,222000000.0
4140,Menos de 1 año,49,1,Bueno,0,1, Noroccidente,3,2,222000000.0
4141,16 a 30 años,69,3,Excelente,2,1, Norte,3,3,223000000.0
4142,16 a 30 años,50,1,Bueno,4,1, Norte,5,1,223000000.0
4144,16 a 30 años,72,2,Bueno,5,1, Occidente,3,3,223500000.0
4147,9 a 15 años,56,1,Bueno,5,, Occidente,3,2,224900000.0
4148,1 a 8 años,58,2,Excelente,12,1, Occidente,3,3,225000000.0
4149,9 a 15 años,63,2,Excelente,5,1, Noroccidente,4,2,225000000.0
4150,9 a 15 años,64,2,,6,1, Occidente,4,3,225000000.0
4152,16 a 30 años,60,1,Excelente,2,, Chapinero,4,2,225000000.0
4154,9 a 15 años,59,2,Bueno,0,1, Occidente,4,3,225000000.0
4155,Menos de 1 año,70,2,Excelente,3,1, Occidente,3,3,225000000.0
4158,Más de 30 años,37,1,Bueno,3,1, Chapinero,4,1,225000000.0
4160,16 a 30 años,74,2,Excelente,5,1, Noroccidente,4,3,225000000.0
4161,16 a 30 años,76,2,Bueno,0,2, Occidente,3,3,225000000.0
4162,9 a 15 años,65,2,Excelente,5,1, Occidente,3,3,225000000.0
4164,1 a 8 años,42,1,Excelente,2,1, Chapinero,3,2,225000000.0
4165,16 a 30 años,63,2,Excelente,3,1, Noroccidente,3,3,225000000.0
4166,16 a 30 años,50,2,Bueno,0,, Occidente,4,3,225000000.0
4169,9 a 15 años,55,2,Bueno,0,1, Norte,3,3,225000000.0
4170,9 a 15 años,62,2,Excelente,1,1, Noroccidente,3,3,225000000.0
4171,9 a 15 años,64,2,Excelente,6,1, Occidente,4,3,225000000.0
4174,Menos de 1 año,65,2,Excelente,10,1, Noroccidente,4,3,225000000.0
4175,1 a 8 años,75,2,Excelente,5,1, Noroccidente,3,3,225000000.0
4176,9 a 15 años,58,2,,0,1, Occidente,4,2,225000000.0
4178,16 a 30 años,66,2,Excelente,3,1, Noroccidente,4,2,225000000.0
4179,1 a 8 años,75,2,Excelente,5,1, Noroccidente,3,3,225000000.0
4180,9 a 15 años,60,2,Excelente,6,1, Noroccidente,3,2,225000000.0
4182,Más de 30 años,55,2,Excelente,2,, Norte,4,2,225000000.0
4183,16 a 30 años,72,2,Excelente,3,1, Occidente,3,3,225000000.0
4184,9 a 15 años,64,2,Excelente,3,1, Occidente,3,3,225000000.0
4185,16 a 30 años,60,1,Excelente,2,, Chapinero,4,2,225000000.0
4188,9 a 15 años,80,2,Excelente,0,1, Norte,4,3,225000000.0
4189,16 a 30 años,62,2,Bueno,5,1, Norte,5,2,225000000.0
4191,16 a 30 años,50,2,Bueno,0,, Occidente,4,3,225000000.0
4193,9 a 15 años,63,2,Bueno,0,, Occidente,3,3,225000000.0
4194,1 a 8 años,68,2,Excelente,3,1, Noroccidente,3,3,225000000.0
4195,16 a 30 años,74,2,Excelente,5,1, Noroccidente,4,3,225000000.0
4199,9 a 15 años,63,2,Bueno,5,1, Noroccidente,4,3,225000000.0
4201,9 a 15 años,73,2,Excelente,3,1, Noroccidente,3,3,225000000.0
4202,16 a 30 años,69,2,Excelente,3,1, Occidente,3,3,225000000.0
4203,9 a 15 años,63,2,Bueno,0,, Occidente,3,3,225000000.0
4207,9 a 15 años,59,2,Bueno,0,1, Occidente,4,3,225000000.0
4208,9 a 15 años,53,2,Bueno,1,1, Norte,3,3,225000000.0
4210,9 a 15 años,62,2,Excelente,2,1, Noroccidente,3,3,225000000.0
4211,1 a 8 años,60,2,Excelente,10,1, Occidente,3,3,225000000.0
4212,16 a 30 años,74,2,Excelente,5,1, Noroccidente,4,3,225000000.0
4213,1 a 8 años,57,2,Bueno,0,1, Noroccidente,4,3,225000000.0
4214,Menos de 1 año,65,2,Excelente,10,1, Noroccidente,4,3,225000000.0
4215,9 a 15 años,65,1,Bueno,5,1, Norte,4,3,225000000.0
4216,Menos de 1 año,65,2,Excelente,4,1, Occidente,3,3,225000000.0
4217,16 a 30 años,66,2,,0,1, Chapinero,3,3,225000000.0
4219,1 a 8 años,60,2,Excelente,7,1, Noroccidente,3,3,225000000.0
4220,16 a 30 años,64,1,Bueno,2,1, Norte,4,2,225000000.0
4221,9 a 15 años,60,2,Bueno,6,1, Norte,4,3,225000000.0
4223,16 a 30 años,67,1,Excelente,2,1, Noroccidente,3,3,225000000.0
4224,1 a 8 años,62,2,Excelente,2,1, Noroccidente,3,2,225000000.0
4225,1 a 8 años,75,2,Excelente,5,1, Noroccidente,3,3,225000000.0
4227,Menos de 1 año,66,2,Excelente,2,1, Occidente,3,3,225000000.0
4228,16 a 30 años,80,2,Bueno,1,1, Noroccidente,4,3,225000200.0
4230,Menos de 1 año,52,2,Excelente,5,1, Occidente,3,3,226000000.0
4232,9 a 15 años,62,2,Excelente,4,1, Norte,4,3,226000000.0
4233,9 a 15 años,70,2,Excelente,3,1, Occidente,4,3,227000000.0
4234,1 a 8 años,60,2,Excelente,12,, Occidente,3,3,227000000.0
4235,16 a 30 años,60,2,Bueno,5,1, Occidente,3,3,227000000.0
4236,1 a 8 años,69,2,,6,1, Noroccidente,3,3,227000000.0
4238,1 a 8 años,61,2,Bueno,6,1, Noroccidente,3,3,228000000.0
4239,16 a 30 años,40,1,Excelente,2,1, Norte,6,1,228000000.0
4240,16 a 30 años,54,2,Bueno,10,1, Occidente,3,2,228000000.0
4241,16 a 30 años,40,1,Excelente,2,1, Norte,6,1,228000000.0
4243,16 a 30 años,70,2,Bueno,2,1, Norte,4,2,228000000.0
4244,9 a 15 años,64,2,Bueno,10,1, Noroccidente,4,3,228000000.0
4245,16 a 30 años,40,1,Excelente,2,1, Norte,6,1,228000000.0
4247,1 a 8 años,59,2,Excelente,5,1, Sur,3,3,228900000.0
4248,1 a 8 años,70,2,Bueno,5,1, Norte,3,3,229000000.0
4250,16 a 30 años,63,3,Excelente,3,1, Noroccidente,3,3,229000000.0
4251,1 a 8 años,65,2,Excelente,7,2, Noroccidente,3,3,229000000.0
4253,Menos de 1 año,70,2,Bueno,0,1, Sur,2,3,229000000.0
4254,Menos de 1 año,59,2,Excelente,5,1, Sur,3,2,229000000.0
4255,Menos de 1 año,70,2,Bueno,0,1, Sur,2,3,229000000.0
4256,Menos de 1 año,75,2,Excelente,1,1, Noroccidente,3,3,229000000.0
4257,1 a 8 años,62,2,Excelente,1,1, Occidente,3,3,229000000.0
4258,1 a 8 años,60,2,Excelente,3,1, Norte,4,3,229000000.0
4259,16 a 30 años,59,2,Bueno,5,1, Norte,3,3,229500000.0
4261,16 a 30 años,48,1,Bueno,4,, Chapinero,4,1,229900000.0
4262,16 a 30 años,48,1,Bueno,4,, Chapinero,4,1,229900000.0
4263,16 a 30 años,48,1,Bueno,4,, Chapinero,4,1,229900000.0
4268,16 a 30 años,79,2,Bueno,0,1, Noroccidente,3,3,230000000.0
4270,9 a 15 años,58,2,Excelente,6,1, Noroccidente,4,3,230000000.0
4271,16 a 30 años,80,2,Bueno,3,1, Norte,4,2,230000000.0
4277,16 a 30 años,68,2,,2,2, Norte,3,3,230000000.0
4280,9 a 15 años,65,2,Excelente,3,1, Noroccidente,3,4,230000000.0
4281,1 a 8 años,74,2,Bueno,5,1, Noroccidente,3,3,230000000.0
4283,16 a 30 años,60,2,Excelente,1,1, Occidente,4,3,230000000.0
4284,16 a 30 años,53,2,Bueno,0,1, Norte,4,2,230000000.0
4285,Menos de 1 año,61,2,Excelente,12,1, Occidente,4,2,230000000.0
4286,1 a 8 años,48,1,Excelente,2,1, Norte,4,1,230000000.0
4287,1 a 8 años,74,2,Bueno,6,1, Noroccidente,3,3,230000000.0
4288,Menos de 1 año,61,2,Excelente,12,1, Occidente,4,2,230000000.0
4289,1 a 8 años,63,2,Excelente,6,1, Noroccidente,4,3,230000000.0
4290,9 a 15 años,65,2,Excelente,2,1, Norte,4,2,230000000.0
4291,16 a 30 años,62,2,Bueno,0,1, Occidente,3,3,230000000.0
4292,9 a 15 años,68,2,Excelente,5,1, Noroccidente,3,3,230000000.0
4293,9 a 15 años,58,2,Excelente,3,1, Noroccidente,4,3,230000000.0
4294,16 a 30 años,75,2,Bueno,3,1, Occidente,3,3,230000000.0
4296,Menos de 1 año,70,2,Excelente,3,1, Sur,3,3,230000000.0
4297,9 a 15 años,56,2,Excelente,5,1, Norte,4,3,230000000.0
4298,1 a 8 años,72,2,Excelente,5,1, Noroccidente,3,3,230000000.0
4299,16 a 30 años,58,1,Bueno,2,1, Norte,4,2,230000000.0
4301,9 a 15 años,61,2,Bueno,4,1, Norte,4,2,230000000.0
4304,9 a 15 años,57,2,Excelente,1,, Norte,4,3,230000000.0
4305,16 a 30 años,43,2,Bueno,2,1, Norte,4,2,230000000.0
4306,16 a 30 años,64,2,Excelente,4,1, Occidente,4,3,230000000.0
4307,1 a 8 años,74,2,Excelente,0,, Occidente,3,3,230000000.0
4308,16 a 30 años,68,1,Remodelar,5,1, Norte,4,3,230000000.0
4309,16 a 30 años,61,2,Bueno,2,1, Norte,4,3,230000000.0
4310,1 a 8 años,56,2,Bueno,8,, Occidente,4,3,230000000.0
4311,Menos de 1 año,60,2,,5,1, Occidente,3,3,230000000.0
4313,9 a 15 años,53,2,Excelente,3,1, Noroccidente,4,3,230000000.0
4315,16 a 30 años,65,2,Bueno,0,1, Norte,4,2,230000000.0
4316,9 a 15 años,63,3,Excelente,3,1, Norte,3,3,230000000.0
4318,9 a 15 años,62,2,Excelente,5,1, Occidente,4,3,230000000.0
4319,Más de 30 años,56,2,Excelente,5,1, Norte,4,3,230000000.0
4320,1 a 8 años,75,2,Bueno,5,, Noroccidente,3,3,230000000.0
4321,16 a 30 años,71,2,Bueno,0,1, Noroccidente,5,2,230000000.0
4323,9 a 15 años,57,2,Excelente,7,1, Occidente,4,3,230000000.0
4325,1 a 8 años,60,1,Excelente,1,, Occidente,3,3,230000000.0
4326,Más de 30 años,65,2,Bueno,3,1, Chapinero,3,2,230000000.0
4328,9 a 15 años,75,2,Excelente,4,1, Noroccidente,4,3,230000000.0
4331,16 a 30 años,63,2,Excelente,2,1, Norte,4,2,230000000.0
4332,16 a 30 años,50,1,Excelente,2,1, Norte,6,1,230000000.0
4333,16 a 30 años,64,2,Excelente,1,1, Noroccidente,3,3,230000000.0
4337,9 a 15 años,67,2,Excelente,1,1, Noroccidente,4,3,230000000.0
4338,9 a 15 años,58,2,,0,1, Occidente,3,3,230000000.0
4339,16 a 30 años,52,1,Excelente,1,1, Noroccidente,5,2,230000000.0
4340,16 a 30 años,36,1,Bueno,4,1, Norte,6,1,230000000.0
4342,9 a 15 años,70,2,Bueno,3,1, Noroccidente,4,3,230000000.0
4343,1 a 8 años,60,2,Excelente,3,1, Occidente,3,3,230000000.0
4344,16 a 30 años,66,2,Bueno,5,1, Noroccidente,3,3,230000000.0
4346,9 a 15 años,44,1,Excelente,1,, Chapinero,4,2,230000000.0
4347,9 a 15 años,62,2,Excelente,5,1, Occidente,4,3,230000000.0
4348,9 a 15 años,77,2,Excelente,3,, Occidente,4,3,230000000.0
4349,Más de 30 años,68,2,Bueno,2,1, Occidente,3,4,230000000.0
4351,1 a 8 años,70,2,Excelente,11,1, Noroccidente,3,3,230000000.0
4352,9 a 15 años,78,2,Bueno,0,1, Noroccidente,3,3,230000000.0
4355,16 a 30 años,73,2,Excelente,5,1, Noroccidente,4,3,230000000.0
4356,9 a 15 años,79,2,Excelente,5,, Noroccidente,3,3,230000000.0
4357,1 a 8 años,72,2,Excelente,2,1, Noroccidente,3,3,230000000.0
4358,Más de 30 años,115,2,Bueno,3,, Centro,3,3,230000000.0
4360,9 a 15 años,65,0,Bueno,0,, Norte,4,4,230000000.0
4361,16 a 30 años,85,2,Excelente,5,1, Norte,3,3,230000000.0
4365,16 a 30 años,72,2,Bueno,5,1, Occidente,3,4,230000000.0
4367,16 a 30 años,65,1,,0,, Occidente,3,3,230000000.0
4368,1 a 8 años,53,2,Excelente,2,1, Norte,3,2,230000000.0
4370,1 a 8 años,68,2,Bueno,12,1, Noroccidente,3,3,230000000.0
4372,1 a 8 años,67,2,Excelente,12,1, Noroccidente,3,3,230000000.0
4375,1 a 8 años,72,2,Excelente,2,1, Noroccidente,3,3,230000000.0
4376,1 a 8 años,75,2,Excelente,14,1, Noroccidente,3,3,230000000.0
4377,16 a 30 años,38,1,Bueno,0,1, Noroccidente,5,1,230000000.0
4379,9 a 15 años,64,2,Bueno,0,1, Noroccidente,3,3,230000000.0
4380,9 a 15 años,77,2,Excelente,3,, Occidente,4,3,230000000.0
4381,16 a 30 años,58,1,Bueno,2,1, Norte,4,2,230000000.0
4383,1 a 8 años,60,1,Bueno,5,1, Occidente,4,3,230000000.0
4384,1 a 8 años,72,2,,0,1, Occidente,3,2,230000000.0
4385,9 a 15 años,51,2,Excelente,3,1, Noroccidente,3,3,230000000.0
4386,1 a 8 años,64,2,Bueno,5,1, Occidente,3,3,230000000.0
4389,Más de 30 años,68,2,Bueno,2,1, Occidente,3,4,230000000.0
4390,9 a 15 años,65,2,Bueno,0,1, Noroccidente,3,3,230000000.0
4391,16 a 30 años,68,2,Excelente,3,1, Norte,3,3,230000000.0
4393,16 a 30 años,66,2,Bueno,5,1, Noroccidente,3,3,230000000.0
4394,16 a 30 años,52,1,Bueno,0,1, Norte,4,2,230000000.0
4396,16 a 30 años,61,1,Bueno,5,, Norte,4,2,230000000.0
4397,1 a 8 años,60,2,Bueno,9,1, Occidente,3,3,230000000.0
4398,Más de 30 años,78,2,Bueno,1,, Noroccidente,3,3,230000000.0
4400,16 a 30 años,68,1,Remodelar,5,1, Norte,4,3,230000000.0
4401,1 a 8 años,63,2,Excelente,6,1, Noroccidente,4,3,230000000.0
4403,9 a 15 años,74,2,Excelente,5,1, Noroccidente,4,3,230000000.0
4404,1 a 8 años,67,2,Excelente,8,1, Noroccidente,3,3,230000000.0
4405,1 a 8 años,42,1,Excelente,3,1, Norte,4,1,230000000.0
4406,16 a 30 años,75,2,Bueno,5,1, Noroccidente,4,3,230000000.0
4407,1 a 8 años,58,2,Excelente,8,1, Occidente,3,3,230000000.0
4408,16 a 30 años,68,2,,0,1, Norte,3,3,230000000.0
4409,9 a 15 años,65,1,Excelente,3,1, Noroccidente,4,3,230000000.0
4410,16 a 30 años,61,1,Bueno,5,, Norte,4,2,230000000.0
4411,16 a 30 años,57,2,Remodelar,5,1, Occidente,3,3,230000000.0
4415,16 a 30 años,62,2,Bueno,4,1, Norte,3,3,230000000.0
4417,9 a 15 años,94,2,,0,1, Sur,3,3,230000000.0
4419,9 a 15 años,84,2,Excelente,1,, Noroccidente,3,4,230000000.0
4420,16 a 30 años,67,1,Remodelar,5,1, Noroccidente,3,3,230000000.0
4423,16 a 30 años,61,1,Bueno,5,, Norte,4,2,230000000.0
4425,1 a 8 años,66,2,Bueno,6,1, Noroccidente,3,3,230000000.0
4426,16 a 30 años,61,2,Excelente,2,1, Norte,4,3,230000000.0
4427,16 a 30 años,86,3,Bueno,1,1, Norte,4,3,230000000.0
4428,1 a 8 años,75,2,Excelente,14,1, Noroccidente,3,3,230000000.0
4429,1 a 8 años,47,1,Excelente,2,1, Noroccidente,5,2,230000000.0
4430,9 a 15 años,66,2,Bueno,4,1, Occidente,3,4,230000000.0
4431,1 a 8 años,59,2,Excelente,18,1, Occidente,4,3,230000000.0
4433,Menos de 1 año,72,2,Excelente,2,, Sur,3,3,230000000.0
4434,16 a 30 años,75,2,Bueno,5,1, Noroccidente,4,3,230000000.0
4435,16 a 30 años,73,2,Excelente,5,1, Noroccidente,4,3,230000000.0
4437,9 a 15 años,67,2,Excelente,12,1, Noroccidente,3,3,230000000.0
4439,9 a 15 años,50,2,Bueno,1,1, Chapinero,4,2,230000000.0
4441,1 a 8 años,64,2,Excelente,4,1, Sur,3,3,230000000.0
4442,9 a 15 años,57,2,Excelente,2,1, Occidente,4,3,230000000.0
4443,1 a 8 años,66,2,Bueno,6,1, Noroccidente,3,3,230000000.0
4444,16 a 30 años,79,3,Excelente,1,, Occidente,3,4,230000000.0
4445,16 a 30 años,53,2,Excelente,3,1, Norte,4,2,230000000.0
4446,Más de 30 años,77,2,Bueno,0,, Occidente,4,2,230000000.0
4448,Menos de 1 año,66,2,Excelente,3,1, Norte,3,3,230000000.0
4451,16 a 30 años,65,2,,0,1, Noroccidente,3,3,230000000.0
4454,1 a 8 años,71,2,Bueno,1,1, Noroccidente,4,2,230500000.0
4456,1 a 8 años,75,2,Excelente,3,1, Noroccidente,3,3,232000000.0
4457,16 a 30 años,65,2,Bueno,5,1, Norte,3,3,232700000.0
4458,Menos de 1 año,58,2,Bueno,5,1, Noroccidente,3,3,233000000.0
4459,1 a 8 años,68,2,Excelente,2,1, Occidente,4,3,233333333.0
4461,Menos de 1 año,64,2,Bueno,4,1, Norte,3,3,234000000.0
4462,1 a 8 años,69,2,Bueno,7,1, Noroccidente,4,3,234000000.0
4463,1 a 8 años,59,2,Bueno,5,1, Sur,3,2,234999999.0
4464,16 a 30 años,72,2,Bueno,5,1, Occidente,3,3,235000000.0
4466,16 a 30 años,57,2,Bueno,6,1, Noroccidente,4,2,235000000.0
4469,Menos de 1 año,106,2,Excelente,6,1, Occidente,3,3,235000000.0
4471,1 a 8 años,75,2,Bueno,5,1, Noroccidente,3,3,235000000.0
4472,16 a 30 años,68,2,Bueno,2,1, Noroccidente,3,3,235000000.0
4475,16 a 30 años,71,2,Bueno,0,1, Norte,4,2,235000000.0
4476,1 a 8 años,62,2,Bueno,6,1, Occidente,3,3,235000000.0
4477,Más de 30 años,63,2,Bueno,4,1, Noroccidente,4,2,235000000.0
4478,Más de 30 años,60,1,Bueno,0,1, Occidente,3,3,235000000.0
4480,1 a 8 años,63,0,Bueno,0,, Occidente,4,3,235000000.0
4481,1 a 8 años,67,2,Bueno,6,1, Noroccidente,3,3,235000000.0
4482,16 a 30 años,72,2,Bueno,5,1, Occidente,3,3,235000000.0
4483,1 a 8 años,62,2,Bueno,6,1, Occidente,3,3,235000000.0
4484,Más de 30 años,102,1,Bueno,3,, Centro,3,3,235000000.0
4485,16 a 30 años,61,2,Bueno,5,1, Norte,4,2,235000000.0
4486,1 a 8 años,72,2,Excelente,9,1, Norte,4,3,235000000.0
4495,1 a 8 años,53,2,Excelente,8,1, Occidente,3,3,235000000.0
4497,1 a 8 años,59,2,Excelente,6,1, Noroccidente,4,3,235000000.0
4499,16 a 30 años,74,2,Excelente,5,1, Noroccidente,3,3,235000000.0
4500,1 a 8 años,78,2,Excelente,14,1, Noroccidente,3,3,235000000.0
4501,16 a 30 años,66,2,Excelente,1,1, Norte,4,3,235000000.0
4502,Más de 30 años,56,2,Bueno,1,1, Norte,6,1,235000000.0
4503,1 a 8 años,64,2,Bueno,5,1, Occidente,4,3,235000000.0
4504,1 a 8 años,59,2,,0,, Occidente,3,3,235000000.0
4505,9 a 15 años,58,1,Excelente,4,1, Occidente,3,3,235000000.0
4507,Menos de 1 año,57,2,Excelente,4,1, Occidente,3,3,235000000.0
4508,1 a 8 años,47,2,Excelente,2,1, Noroccidente,3,2,235000000.0
4509,16 a 30 años,68,2,Bueno,0,2, Noroccidente,3,3,235000000.0
4510,9 a 15 años,64,2,Bueno,0,1, Norte,4,3,235000000.0
4511,16 a 30 años,65,2,Excelente,4,1, Occidente,3,3,235000000.0
4513,1 a 8 años,68,2,Excelente,9,1, Noroccidente,3,3,235000000.0
4515,1 a 8 años,83,2,Excelente,5,1, Noroccidente,3,3,235000000.0
4517,9 a 15 años,83,2,Excelente,5,1, Noroccidente,3,3,235000000.0
4518,1 a 8 años,62,2,Bueno,6,1, Occidente,3,3,235000000.0
4519,Más de 30 años,74,2,,0,1, Noroccidente,4,3,235000000.0
4521,9 a 15 años,57,2,,0,1, Noroccidente,3,3,235000000.0
